subject,game,game_name,day,bout_length,cross2,bout_class
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,10,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,39,17,Long
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,27,17,Long
sub_4,2,SpaceInvaders,1,9,17,Short
sub_4,2,SpaceInvaders,1,15,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,11,17,Short
sub_4,2,SpaceInvaders,1,10,17,Short
sub_4,2,SpaceInvaders,1,21,17,Long
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,18,17,Long
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,24,17,Long
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,70,17,Long
sub_4,2,SpaceInvaders,1,48,17,Long
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,25,17,Long
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,10,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,34,17,Long
sub_4,2,SpaceInvaders,1,17,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,18,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,17,17,Long
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,21,17,Long
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,14,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,15,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,69,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,18,17,Long
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,16,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,21,17,Long
sub_4,2,SpaceInvaders,1,10,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,10,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,13,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,41,17,Long
sub_4,2,SpaceInvaders,1,17,17,Long
sub_4,2,SpaceInvaders,1,171,17,Long
sub_4,2,SpaceInvaders,1,43,17,Long
sub_4,2,SpaceInvaders,1,32,17,Long
sub_4,2,SpaceInvaders,1,11,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,25,17,Long
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,16,17,Short
sub_4,2,SpaceInvaders,1,25,17,Long
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,27,17,Long
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,27,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,61,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,22,17,Long
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,85,17,Long
sub_4,2,SpaceInvaders,1,46,17,Long
sub_4,2,SpaceInvaders,1,15,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,28,17,Long
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,45,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,13,17,Short
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,14,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,23,17,Long
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,66,17,Long
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,23,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,45,17,Long
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,51,17,Long
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,10,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,13,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,25,17,Long
sub_4,2,SpaceInvaders,1,9,17,Short
sub_4,2,SpaceInvaders,1,11,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,10,17,Short
sub_4,2,SpaceInvaders,1,47,17,Long
sub_4,2,SpaceInvaders,1,10,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,33,17,Long
sub_4,2,SpaceInvaders,1,17,17,Long
sub_4,2,SpaceInvaders,1,14,17,Short
sub_4,2,SpaceInvaders,1,55,17,Long
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,73,17,Long
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,45,17,Long
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,20,17,Long
sub_4,2,SpaceInvaders,1,76,17,Long
sub_4,2,SpaceInvaders,1,9,17,Short
sub_4,2,SpaceInvaders,1,7,17,Short
sub_4,2,SpaceInvaders,1,39,17,Long
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,11,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,36,17,Long
sub_4,2,SpaceInvaders,1,6,17,Short
sub_4,2,SpaceInvaders,1,19,17,Long
sub_4,2,SpaceInvaders,1,31,17,Long
sub_4,2,SpaceInvaders,1,114,17,Long
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,27,17,Long
sub_4,2,SpaceInvaders,1,24,17,Long
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,53,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,11,17,Short
sub_4,2,SpaceInvaders,1,26,17,Long
sub_4,2,SpaceInvaders,1,11,17,Short
sub_4,2,SpaceInvaders,1,25,17,Long
sub_4,2,SpaceInvaders,1,9,17,Short
sub_4,2,SpaceInvaders,1,39,17,Long
sub_4,2,SpaceInvaders,1,58,17,Long
sub_4,2,SpaceInvaders,1,16,17,Short
sub_4,2,SpaceInvaders,1,64,17,Long
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,32,17,Long
sub_4,2,SpaceInvaders,1,3,17,Short
sub_4,2,SpaceInvaders,1,4,17,Short
sub_4,2,SpaceInvaders,1,37,17,Long
sub_4,2,SpaceInvaders,1,12,17,Short
sub_4,2,SpaceInvaders,1,130,17,Long
sub_4,2,SpaceInvaders,1,9,17,Short
sub_4,2,SpaceInvaders,1,16,17,Short
sub_4,2,SpaceInvaders,1,18,17,Long
sub_4,2,SpaceInvaders,1,5,17,Short
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,1,17,Short
sub_4,2,SpaceInvaders,1,8,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
sub_4,2,SpaceInvaders,1,2,17,Short
