event_id,file,subject,game,bout_length,cross2,is_long,bout_class,n_changes,change_rate,n_unique_cur_actions,dominant_action_fraction,final_cur_action,modal_cur_action,mean_imag_nonnoop_fraction,commit_action,commit_search_final_action,commit_search_modal_action,commit_matches_final_cur_action,commit_matches_modal_cur_action,commit_matches_commit_search_final,commit_matches_commit_search_modal
sub001-ses04-block4-game2_000::b0203,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,2,11,26,0,Short,9,0.9,4,0.36363636363636365,1,3,0.8177826869273536,3,3,1,0,1,1,0
sub001-ses04-block4-game2_000::b0204,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,2,10,26,0,Short,8,0.8888888888888888,5,0.4,5,0,0.7991312210807096,2,3,5,0,0,0,0
sub001-ses04-block4-game2_000::b0205,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,2,26,26,1,Long,20,0.8,6,0.3076923076923077,2,2,0.8114678167493131,1,5,0,0,0,0,0
sub001-ses04-block4-game2_000::b0206,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,2,33,26,1,Long,30,0.9375,6,0.3333333333333333,2,1,0.7963574861659035,3,3,0,0,0,1,0
sub001-ses04-block4-game2_000::b0207,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,2,20,26,0,Short,14,0.7368421052631579,6,0.3,3,0,0.8021251517530097,2,3,1,0,0,0,0
sub001-ses04-block4-game2_000::b0208,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,2,2,0.802533239911249,3,0,5,0,0,0,0
sub001-ses04-block4-game2_000::b0209,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,2,104,26,1,Long,88,0.8543689320388349,6,0.2692307692307692,3,3,0.7850741208321315,2,2,3,0,0,1,0
sub001-ses04-block4-game2_001::b0001,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,29,26,1,Long,24,0.8571428571428571,6,0.3103448275862069,1,5,0.8929550719378337,2,4,3,0,0,0,0
sub001-ses04-block4-game2_001::b0002,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,25,26,0,Short,18,0.75,6,0.32,0,5,0.8678072978227084,2,1,1,0,0,0,0
sub001-ses04-block4-game2_001::b0003,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,15,26,0,Short,9,0.6428571428571429,6,0.26666666666666666,0,4,0.87419001673023,1,1,1,0,0,1,1
sub001-ses04-block4-game2_001::b0004,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,15,26,0,Short,11,0.7857142857142857,6,0.26666666666666666,0,1,0.8458415420269176,2,5,2,0,0,0,1
sub001-ses04-block4-game2_001::b0005,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,32,26,1,Long,27,0.8709677419354839,6,0.25,0,3,0.8528185250898732,1,1,5,0,0,1,0
sub001-ses04-block4-game2_001::b0006,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,12,26,0,Short,8,0.7272727272727273,4,0.4166666666666667,5,2,0.8643345663828857,1,5,1,0,0,0,1
sub001-ses04-block4-game2_001::b0007,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,7,26,0,Short,4,0.6666666666666666,3,0.42857142857142855,3,1,0.8409306678929005,1,4,5,0,1,0,0
sub001-ses04-block4-game2_001::b0008,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,1,3,0.8359300562330196,1,1,1,1,0,1,1
sub001-ses04-block4-game2_001::b0009,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,4,1.0,4,0.4,4,4,0.8838289577371323,1,0,5,0,0,0,0
sub001-ses04-block4-game2_001::b0010,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,4,1.0,4,0.4,3,2,0.8749717842888973,1,2,3,0,0,0,0
sub001-ses04-block4-game2_001::b0011,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,3,3,0.8473722822462318,1,3,1,0,0,0,1
sub001-ses04-block4-game2_001::b0012,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,4,2,0.9261968938518804,1,5,5,0,0,0,0
sub001-ses04-block4-game2_001::b0013,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,1,1,0.9072802197802198,1,4,3,1,1,0,0
sub001-ses04-block4-game2_001::b0014,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,8,26,0,Short,6,0.8571428571428571,5,0.25,5,1,0.8396940815907987,1,2,5,0,1,0,0
sub001-ses04-block4-game2_001::b0015,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,0,0,0.8884034335849105,1,4,1,0,0,0,1
sub001-ses04-block4-game2_001::b0016,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,0,0,0.8348135550516503,1,2,1,0,0,0,1
sub001-ses04-block4-game2_001::b0017,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,1,0.3333333333333333,2,0.75,0,1,0.7851169786096256,1,0,5,0,1,0,0
sub001-ses04-block4-game2_001::b0018,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,4,0.8,4,0.3333333333333333,1,1,0.834767161850495,3,5,1,0,0,0,0
sub001-ses04-block4-game2_001::b0019,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,3,0.6,3,0.5,3,3,0.8142189799697467,1,1,1,0,0,1,1
sub001-ses04-block4-game2_001::b0020,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,4,1,0.8101362393374363,1,5,3,0,1,0,0
sub001-ses04-block4-game2_001::b0021,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,1,0,0.857843137254902,1,4,5,1,0,0,0
sub001-ses04-block4-game2_001::b0022,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,0,0,0.829743357860265,1,2,3,0,0,0,0
sub001-ses04-block4-game2_001::b0023,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,2,0,0.8266025641025642,1,3,1,0,0,0,1
sub001-ses04-block4-game2_001::b0024,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,5,5,0.8511295822676898,1,4,4,0,0,0,0
sub001-ses04-block4-game2_001::b0025,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,1,0,0.8304539206987143,1,3,1,1,0,0,1
sub001-ses04-block4-game2_001::b0026,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,2,0.6666666666666666,4,4,0.8663719259463941,1,3,1,0,0,0,1
sub001-ses04-block4-game2_001::b0027,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,1,1,0.7980025343470721,1,2,0,1,1,0,0
sub001-ses04-block4-game2_001::b0028,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,1,0.3333333333333333,2,0.5,4,2,0.8631818181818182,1,5,1,0,0,0,1
sub001-ses04-block4-game2_001::b0029,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,4,4,0.8314872757613684,1,2,0,0,0,0,0
sub001-ses04-block4-game2_001::b0030,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,3,0,0.8106686777275013,1,4,5,0,0,0,0
sub001-ses04-block4-game2_001::b0031,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,3,0,0.8056212240609404,1,4,5,0,0,0,0
sub001-ses04-block4-game2_001::b0032,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,0,0,0.8215686274509802,1,0,0,0,0,0,0
sub001-ses04-block4-game2_001::b0033,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,47,26,1,Long,36,0.782608695652174,6,0.3404255319148936,4,1,0.8590263440249843,2,4,5,0,0,0,0
sub001-ses04-block4-game2_001::b0034,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,5,1.0,5,0.3333333333333333,1,1,0.8694907834354347,1,4,1,1,1,0,1
sub001-ses04-block4-game2_001::b0035,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,10,26,0,Short,7,0.7777777777777778,6,0.3,3,4,0.8873014457770754,2,1,1,0,0,0,0
sub001-ses04-block4-game2_001::b0036,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,12,26,0,Short,10,0.9090909090909091,6,0.25,3,5,0.8798245232353716,2,3,2,0,0,0,1
sub001-ses04-block4-game2_001::b0037,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,16,26,0,Short,13,0.8666666666666667,6,0.25,2,1,0.8607634919555779,1,2,2,0,1,0,0
sub001-ses04-block4-game2_001::b0038,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,21,26,0,Short,17,0.85,6,0.2857142857142857,2,1,0.8551322480043692,2,1,2,1,0,0,1
sub001-ses04-block4-game2_001::b0039,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,58,26,1,Long,49,0.8596491228070176,6,0.20689655172413793,5,3,0.8406530676884604,1,1,0,0,0,1,0
sub001-ses04-block4-game2_001::b0040,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,0,0,0.8225692060076168,1,1,1,0,0,1,1
sub001-ses04-block4-game2_001::b0041,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,8,26,0,Short,7,1.0,4,0.375,5,1,0.8733852160797217,1,3,3,0,1,0,0
sub001-ses04-block4-game2_001::b0042,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,4,1.0,4,0.4,3,3,0.8604830917874396,1,4,3,0,0,0,0
sub001-ses04-block4-game2_001::b0043,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,2,0.5,5,0,0.8131938020351526,1,2,5,0,0,0,0
sub001-ses04-block4-game2_001::b0044,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,2,0.6666666666666666,2,2,0.8075269963057687,1,4,1,0,0,0,1
sub001-ses04-block4-game2_001::b0045,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,3,0.6,4,0.5,2,1,0.8643307143678248,1,4,4,0,1,0,0
sub001-ses04-block4-game2_001::b0046,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,1,1,0.8178418803418803,1,1,3,1,1,1,0
sub001-ses04-block4-game2_001::b0047,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,13,26,0,Short,8,0.6666666666666666,6,0.3076923076923077,2,3,0.8415806682781706,1,5,2,0,0,0,0
sub001-ses04-block4-game2_001::b0048,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,3,0.75,3,0.4,1,3,0.831139165743817,3,4,5,0,1,0,0
sub001-ses04-block4-game2_001::b0049,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,26,26,1,Long,19,0.76,6,0.5,1,1,0.8492321919822547,2,1,5,0,0,0,0
sub001-ses04-block4-game2_001::b0050,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,5,1.0,4,0.3333333333333333,1,1,0.8300793758928992,3,5,1,0,0,0,0
sub001-ses04-block4-game2_001::b0051,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,16,26,0,Short,12,0.8,6,0.375,5,1,0.8562383254514674,2,5,1,0,0,0,0
sub001-ses04-block4-game2_001::b0052,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,12,26,0,Short,9,0.8181818181818182,5,0.3333333333333333,1,1,0.8388613279107512,2,1,4,0,0,0,0
sub001-ses04-block4-game2_001::b0053,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,1,26,0,Short,0,0.0,1,1.0,4,4,0.8679245283018868,1,1,0,0,0,1,0
sub001-ses04-block4-game2_001::b0054,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,3,0,0.7367050079036761,1,1,3,0,0,1,0
sub001-ses04-block4-game2_001::b0055,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,1,1,0.8812375859434682,1,3,2,1,1,0,0
sub001-ses04-block4-game2_001::b0056,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,5,1.0,4,0.3333333333333333,4,1,0.8602982248391436,1,3,5,0,1,0,0
sub001-ses04-block4-game2_001::b0057,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,4,1.0,4,0.4,0,0,0.8362327909887359,1,0,5,0,0,0,0
sub001-ses04-block4-game2_001::b0058,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,5,1,0.8505574136008919,1,4,1,0,1,0,1
sub001-ses04-block4-game2_001::b0059,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,3,0.75,3,0.4,3,1,0.8202071772105068,1,5,5,0,1,0,0
sub001-ses04-block4-game2_001::b0060,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,2,2,0.846152443855479,1,0,3,0,0,0,0
sub001-ses04-block4-game2_001::b0061,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,1,0,0.8558942913442641,1,0,5,1,0,0,0
sub001-ses04-block4-game2_001::b0062,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,9,26,0,Short,6,0.75,4,0.5555555555555556,3,3,0.8329591516672297,1,1,3,0,0,1,0
sub001-ses04-block4-game2_001::b0063,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,1,5,0.8808901432913592,1,5,1,1,0,0,1
sub001-ses04-block4-game2_001::b0064,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,2,1,0.8742612293144209,1,0,5,0,1,0,0
sub001-ses04-block4-game2_001::b0065,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,4,3,0.8552513848866433,1,2,3,0,0,0,0
sub001-ses04-block4-game2_001::b0066,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,1,1,0.8094043637521898,1,5,5,1,1,0,0
sub001-ses04-block4-game2_001::b0067,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,3,1,0.8884242984890535,1,3,5,0,1,0,0
sub001-ses04-block4-game2_001::b0068,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,2,1,0.8379347965601336,1,0,5,0,1,0,0
sub001-ses04-block4-game2_001::b0069,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,0,0,0.8430308293530178,3,5,5,0,0,0,0
sub001-ses04-block4-game2_001::b0070,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,5,5,0.8441399286987522,1,4,5,0,0,0,0
sub001-ses04-block4-game2_001::b0071,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,3,0.75,4,0.4,1,1,0.8549586288416077,1,4,5,1,1,0,0
sub001-ses04-block4-game2_001::b0072,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,2,26,0,Short,0,0.0,1,1.0,1,1,0.7846513605442177,3,1,3,0,0,0,1
sub001-ses04-block4-game2_001::b0073,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,2,0.5,4,2,0.8808355265996461,1,2,1,0,0,0,1
sub001-ses04-block4-game2_001::b0074,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,8,26,0,Short,5,0.7142857142857143,4,0.5,1,1,0.7738816796481438,1,2,1,1,1,0,1
sub001-ses04-block4-game2_001::b0075,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,3,0.75,3,0.4,3,3,0.8638446287605952,1,2,1,0,0,0,1
sub001-ses04-block4-game2_001::b0076,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,4,3,0.810787951544254,1,2,1,0,0,0,1
sub001-ses04-block4-game2_001::b0077,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,3,0,0.84107027724049,1,1,1,0,0,1,1
sub001-ses04-block4-game2_001::b0078,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,2,26,0,Short,0,0.0,1,1.0,3,3,0.8404761904761905,3,3,2,1,1,1,0
sub001-ses04-block4-game2_001::b0079,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,20,26,0,Short,14,0.7368421052631579,6,0.35,2,2,0.8427283832858038,1,2,4,0,0,0,0
sub001-ses04-block4-game2_001::b0080,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,2,0.6666666666666666,5,5,0.8228883238919368,1,5,3,0,0,0,0
sub001-ses04-block4-game2_001::b0081,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,3,2,0.8722837886310861,1,1,0,0,0,1,0
sub001-ses04-block4-game2_001::b0082,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,1,0.3333333333333333,2,0.75,2,2,0.8680113377274801,1,0,0,0,0,0,0
sub001-ses04-block4-game2_001::b0083,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,2,0.6666666666666666,4,4,0.8909884111747465,1,1,5,0,0,1,0
sub001-ses04-block4-game2_001::b0084,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,5,1,0.9099999999999999,1,3,2,0,1,0,0
sub001-ses04-block4-game2_001::b0085,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,1,2,0.798815083725798,1,2,5,1,0,0,0
sub001-ses04-block4-game2_001::b0086,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,0,0,0.9233962264150943,1,3,3,0,0,0,0
sub001-ses04-block4-game2_001::b0087,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,34,26,1,Long,29,0.8787878787878788,6,0.20588235294117646,3,2,0.8496514933209216,3,4,5,1,0,0,0
sub001-ses04-block4-game2_001::b0088,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,1,0,0.8388543823326432,1,3,5,1,0,0,0
sub001-ses04-block4-game2_001::b0089,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,1,0.3333333333333333,2,0.75,0,0,0.8465277777777778,1,1,5,0,0,1,0
sub001-ses04-block4-game2_001::b0090,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,5,1.0,4,0.3333333333333333,5,3,0.8283363463588745,1,4,5,0,0,0,0
sub001-ses04-block4-game2_001::b0091,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,7,26,0,Short,4,0.6666666666666666,5,0.42857142857142855,0,3,0.8765348754364527,1,3,4,0,0,0,0
sub001-ses04-block4-game2_001::b0092,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,10,26,0,Short,9,1.0,4,0.4,4,4,0.8437498273357678,2,1,2,0,0,0,1
sub001-ses04-block4-game2_001::b0093,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,16,26,0,Short,14,0.9333333333333333,6,0.25,0,2,0.8367814779126267,1,3,4,0,0,0,0
sub001-ses04-block4-game2_001::b0094,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,8,26,0,Short,7,1.0,6,0.25,1,1,0.868330378250591,2,1,1,0,0,0,0
sub001-ses04-block4-game2_001::b0095,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,5,1.0,4,0.5,5,5,0.8587040734981111,1,5,5,0,0,0,0
sub001-ses04-block4-game2_001::b0096,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,5,0,0.8435011504601841,1,4,4,0,0,0,0
sub001-ses04-block4-game2_001::b0097,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,0,1,0.8661788386852326,2,4,2,0,0,0,1
sub001-ses04-block4-game2_001::b0098,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,13,26,0,Short,10,0.8333333333333334,5,0.38461538461538464,5,0,0.860483217832196,1,2,2,0,0,0,0
sub001-ses04-block4-game2_001::b0099,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,1,1,0.8780505209076638,2,1,5,0,0,0,0
sub001-ses04-block4-game2_001::b0100,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,1,26,0,Short,0,0.0,1,1.0,5,5,0.8936170212765957,1,5,1,0,0,0,1
sub001-ses04-block4-game2_001::b0101,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,2,4,0.8828634352291642,1,5,2,0,0,0,0
sub001-ses04-block4-game2_001::b0102,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,5,0,0.8394847300622376,3,0,1,0,0,0,0
sub001-ses04-block4-game2_001::b0103,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,15,26,0,Short,12,0.8571428571428571,6,0.2,2,0,0.8644396005442424,1,0,5,0,0,0,0
sub001-ses04-block4-game2_001::b0104,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,7,26,0,Short,5,0.8333333333333334,4,0.42857142857142855,5,3,0.8519942106921755,1,4,5,0,0,0,0
sub001-ses04-block4-game2_001::b0105,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,5,26,0,Short,2,0.5,3,0.6,1,5,0.8287003636075523,2,3,5,0,0,0,0
sub001-ses04-block4-game2_001::b0106,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,11,26,0,Short,9,0.9,4,0.2727272727272727,2,0,0.8555043390765786,1,2,5,0,0,0,0
sub001-ses04-block4-game2_001::b0107,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,1,0.3333333333333333,2,0.75,2,2,0.8636073813583405,1,3,4,0,0,0,0
sub001-ses04-block4-game2_001::b0108,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,7,26,0,Short,5,0.8333333333333334,4,0.42857142857142855,4,3,0.8384834354500684,1,3,4,0,0,0,0
sub001-ses04-block4-game2_001::b0109,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,5,1,0.8607513518227804,1,3,2,0,1,0,0
sub001-ses04-block4-game2_001::b0110,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,2,5,0.848892748588797,1,5,3,0,0,0,0
sub001-ses04-block4-game2_001::b0111,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,5,1.0,4,0.3333333333333333,5,1,0.8224296589671809,3,3,1,0,0,1,0
sub001-ses04-block4-game2_001::b0112,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,7,26,0,Short,4,0.6666666666666666,3,0.42857142857142855,2,2,0.8929455735754999,1,3,4,0,0,0,0
sub001-ses04-block4-game2_001::b0113,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,2,0,0.8872506393861892,1,5,2,0,0,0,0
sub001-ses04-block4-game2_001::b0114,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,10,26,0,Short,8,0.8888888888888888,5,0.4,3,3,0.8408403266024264,1,5,3,0,0,0,0
sub001-ses04-block4-game2_001::b0115,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,1,1,0.8187887384923891,1,5,2,1,1,0,0
sub001-ses04-block4-game2_001::b0116,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,2,0.75,2,2,0.8376551418439717,1,2,0,0,0,0,0
sub001-ses04-block4-game2_001::b0117,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,12,26,0,Short,6,0.5454545454545454,5,0.4166666666666667,1,5,0.8644500259760601,1,0,1,1,0,0,1
sub001-ses04-block4-game2_001::b0118,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,1,1,0.8247909698996656,1,0,3,1,1,0,0
sub001-ses04-block4-game2_001::b0119,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,2,26,0,Short,0,0.0,1,1.0,3,3,0.7675814751286449,1,3,1,0,0,0,1
sub001-ses04-block4-game2_001::b0120,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,17,26,0,Short,15,0.9375,6,0.23529411764705882,1,4,0.8362283962973341,3,2,2,0,0,0,0
sub001-ses04-block4-game2_001::b0121,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,2,6,26,0,Short,5,1.0,4,0.3333333333333333,1,1,0.8671426181244136,1,4,0,1,1,0,0
