event_id,file,subject,game,bout_length,cross2,is_long,bout_class,entropy_actor_pos0,entropy_actor_pos1,entropy_actor_pos2,entropy_actor_pos3,entropy_actor_pos4,margin_actor_pos0,margin_actor_pos1,margin_actor_pos2,margin_actor_pos3,margin_actor_pos4,q_gap_pos0,q_gap_pos1,q_gap_pos2,q_gap_pos3,q_gap_pos4,rollout_spread_pos0,rollout_spread_pos1,rollout_spread_pos2,rollout_spread_pos3,rollout_spread_pos4
sub001-ses04-block2-game2_000::b0019,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,2,26,0,Short,0.7744736859627325,0.7744736859627325,0.9579588099504525,0.9579588099504525,0.9579588099504525,0.5455039502113698,0.5455039502113698,0.34861587060154,0.34861587060154,0.34861587060154,4.352996826171875,4.352996826171875,5.0101165771484375,5.0101165771484375,5.0101165771484375,0.0,0.0,0.33152055740356445,0.33152055740356445,0.33152055740356445
sub001-ses04-block2-game2_000::b0020,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,1.0143194153354052,1.0143194153354052,0.8807907162874844,0.927088256365472,0.927088256365472,0.3627419681536104,0.3627419681536104,0.5080441219046936,0.4472509732664911,0.4472509732664911,0.2037062644958496,0.2037062644958496,0.0,0.0,0.0,0.16412639617919922,0.16412639617919922,0.0,0.0,0.0
sub001-ses04-block2-game2_000::b0021,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,2,26,0,Short,0.789880686131773,0.789880686131773,0.9227207376111748,0.9227207376111748,0.9227207376111748,0.5268184569264291,0.5268184569264291,0.3530591437954667,0.3530591437954667,0.3530591437954667,4.916666507720947,4.916666507720947,4.114683151245117,4.114683151245117,4.114683151245117,0.030354022979736328,0.030354022979736328,0.0,0.0,0.0
sub001-ses04-block2-game2_000::b0022,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,2,26,0,Short,0.7602536556433528,0.7602536556433528,0.9498704694575296,0.9498704694575296,0.9498704694575296,0.5494444602310579,0.5494444602310579,0.4134357690807122,0.4134357690807122,0.4134357690807122,4.652364253997803,4.652364253997803,4.569124221801758,4.569124221801758,4.569124221801758,0.0,0.0,0.0,0.0,0.0
sub001-ses04-block2-game2_000::b0023,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,2,26,0,Short,0.8250177071486252,0.8250177071486252,1.1160874021500953,1.1160874021500953,1.1160874021500953,0.5025804162403282,0.5025804162403282,0.244666739029258,0.244666739029258,0.244666739029258,0.13839101791381836,0.13839101791381836,0.5769128799438477,0.5769128799438477,0.5769128799438477,0.5612201690673828,0.5612201690673828,0.0,0.0,0.0
sub001-ses04-block2-game2_000::b0024,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.7868166681582183,0.9003159071193237,0.9003159071193237,0.9003159071193237,0.9788154456569729,0.5424551285339537,0.3454950301444414,0.3454950301444414,0.3454950301444414,0.11010599901146079,0.15868711471557617,0.09826135635375977,0.09826135635375977,0.09826135635375977,4.543703556060791,0.17621231079101562,0.9894733428955078,0.9894733428955078,0.9894733428955078,0.4561920166015625
sub001-ses04-block2-game2_000::b0025,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,2,26,0,Short,0.8525448093188638,0.8525448093188638,0.8826760540092009,0.8826760540092009,0.8826760540092009,0.5119919360873701,0.5119919360873701,0.44623826259043414,0.44623826259043414,0.44623826259043414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sub001-ses04-block2-game2_000::b0026,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.9559707721041937,0.9559707721041937,1.0525725596126405,0.9789267813177747,0.9789267813177747,0.4812905702995761,0.4812905702995761,0.2635814634711373,0.3219704631991645,0.3219704631991645,1.4566352367401123,1.4566352367401123,5.08711051940918,3.756883382797241,3.756883382797241,0.2298421859741211,0.2298421859741211,0.009747028350830078,0.0,0.0
sub001-ses04-block2-game2_000::b0027,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,4,26,0,Short,0.7982952772278724,1.1006566624267509,1.1006566624267509,1.0636111552432956,1.290532576485114,0.5073408275349258,0.27548109240438357,0.27548109240438357,0.2268361940030727,0.20562451832647016,5.188989639282227,4.8090715408325195,4.8090715408325195,0.20055580139160156,0.0,0.1447596549987793,0.0,0.0,0.19060420989990234,0.0
sub001-ses04-block2-game2_000::b0028,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.6858994383644422,0.6858994383644422,1.11883798399659,1.089805194216082,1.089805194216082,0.5937849040028933,0.5937849040028933,0.2852938011839667,0.20107227819176166,0.20107227819176166,4.823004245758057,4.823004245758057,3.983499050140381,4.57041597366333,4.57041597366333,0.0,0.0,0.0,0.6829824447631836,0.6829824447631836
sub001-ses04-block2-game2_000::b0029,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,4,26,0,Short,0.7305164112479774,1.3852077645242922,1.3852077645242922,1.2187384525571607,1.3516258168209476,0.5246315688676239,0.13264292178382697,0.13264292178382697,0.24869550767934528,0.12034877827709678,3.845546007156372,0.0,0.0,4.32853364944458,0.0,0.0,0.0,0.0,0.3305234909057617,0.0
sub001-ses04-block2-game2_000::b0030,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.7442742006795506,0.7442742006795506,1.1261486338024325,1.2231166487193235,1.2231166487193235,0.5713370547168485,0.5713370547168485,0.18910526336154232,0.11090735479227093,0.11090735479227093,4.571187496185303,4.571187496185303,4.176055908203125,0.20470905303955078,0.20470905303955078,0.0,0.0,0.4614291191101074,0.005191326141357422,0.005191326141357422
sub001-ses04-block2-game2_000::b0031,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,4,26,0,Short,0.9265007670887947,1.009993693409415,1.009993693409415,1.3320977662201663,1.132208425125187,0.42391522079778016,0.23082424673174512,0.23082424673174512,0.20702412136959505,0.09139797465006722,0.06934928894042969,4.2032294273376465,4.2032294273376465,0.22793817520141602,0.0,0.7082242965698242,0.0,0.0,0.6382956504821777,0.0
sub001-ses04-block2-game2_000::b0032,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.8056130701986923,1.1954837437667203,1.1954837437667203,1.1954837437667203,1.3176691378949486,0.5225669226841319,0.1820627761641082,0.1820627761641082,0.1820627761641082,0.13372962150024426,0.0,4.379059314727783,4.379059314727783,4.379059314727783,4.407722473144531,0.0,0.16044235229492188,0.16044235229492188,0.16044235229492188,0.5205798149108887
sub001-ses04-block2-game2_000::b0033,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.7356684014238799,1.1456729734219455,1.1456729734219455,1.1456729734219455,1.2701888827430825,0.5549568732447797,0.25481079706283416,0.25481079706283416,0.25481079706283416,0.2254487135733343,4.708887577056885,4.188356399536133,4.188356399536133,4.188356399536133,0.300396203994751,0.6783089637756348,0.004298210144042969,0.004298210144042969,0.004298210144042969,0.2156224250793457
sub001-ses04-block2-game2_000::b0034,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.8494837104274925,0.94629703833355,0.94629703833355,0.94629703833355,0.9257714924601221,0.4799157157499025,0.3005789994448676,0.3005789994448676,0.3005789994448676,0.4377308001321091,0.17488908767700195,0.20148277282714844,0.20148277282714844,0.20148277282714844,0.0,0.18861103057861328,0.5954985618591309,0.5954985618591309,0.5954985618591309,0.0
sub001-ses04-block2-game2_000::b0035,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,2,26,0,Short,0.7777998963474617,0.7777998963474617,1.0662294775131749,1.0662294775131749,1.0662294775131749,0.5665020027749962,0.5665020027749962,0.14011949832374937,0.14011949832374937,0.14011949832374937,4.415562152862549,4.415562152862549,4.323801517486572,4.323801517486572,4.323801517486572,0.31154584884643555,0.31154584884643555,0.0,0.0,0.0
sub001-ses04-block2-game2_000::b0036,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.8356371550551926,1.0854087833272148,1.0854087833272148,1.0854087833272148,1.2133500944182247,0.5164805270109045,0.07170663083717499,0.07170663083717499,0.07170663083717499,0.0762026738401847,0.12978124618530273,0.1916065216064453,0.1916065216064453,0.1916065216064453,4.700774192810059,0.831153392791748,0.2935338020324707,0.2935338020324707,0.2935338020324707,0.8960392475128174
sub001-ses04-block2-game2_000::b0037,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,3,26,0,Short,0.8301822394984097,0.9483470587739374,0.9483470587739374,0.9483470587739374,0.9860093988438497,0.5224299501179164,0.30143191483231824,0.30143191483231824,0.30143191483231824,0.23427265083427784,4.3798065185546875,0.0,0.0,0.0,4.369118690490723,0.39699268341064453,0.0,0.0,0.0,0.6393642425537109
sub001-ses04-block2-game2_000::b0038,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,4,26,0,Short,0.7447705855549551,1.0515705512864504,1.0515705512864504,0.9791960232988832,1.0693057425962542,0.5741559808072187,0.14262960855038886,0.14262960855038886,0.33008353550733294,0.3200457457940706,0.12430334091186523,0.0,0.0,3.9602556228637695,4.431156635284424,0.26920080184936523,0.0,0.0,0.0,0.5247077941894531
sub001-ses04-block2-game2_000::b0039,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,4,26,0,Short,0.7885944295836299,0.8635050977525,0.8635050977525,1.052802517412233,0.8940329022259376,0.5538269295849572,0.46350749954233345,0.46350749954233345,0.19680103319776127,0.46562064487956717,4.98307466506958,0.33644652366638184,0.33644652366638184,0.0,0.0,1.194319725036621,0.0,0.0,0.0,0.0
sub001-ses04-block2-game2_000::b0040,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,2,4,26,0,Short,0.8319453494671935,0.9575435910604325,0.9575435910604325,0.871233018608031,0.788278927871383,0.5779365432496317,0.38677332634666145,0.38677332634666145,0.5701586796173312,0.5813533556825119,4.007381439208984,3.4249091148376465,3.4249091148376465,3.9135968685150146,0.0,0.08331727981567383,0.0,0.0,0.0,0.0
