event_id,file,anchor,rel_step,entropy_actor,margin_actor,q_gap,entropy_actor_prev_s2,margin_actor_prev_s2,q_gap_prev_s2,rollout_spread,rollout_spread_prev_s2
sub001-ses04-block2-game2_000::b0091,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.606491532024315,0.7511381198768994,0.38955020904541016,1.762046432525515,0.018417325922385985,0.20488619804382324,0.8055436611175537,0.3438403606414795
sub001-ses04-block2-game2_000::b0092,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.8701182495144859,0.4947470242142701,0.05814552307128906,1.693988012121335,0.0034288395875436972,0.03375697135925293,0.6821651458740234,0.3633131980895996
sub001-ses04-block2-game2_000::b0093,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.6212787025852219,0.7107403611861214,0.0,1.7344219363462738,0.008314207309615795,0.15557479858398438,0.0,0.20057344436645508
sub001-ses04-block2-game2_000::b0094,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.3953006648146202,0.13775335532116156,0.0,1.7298117929461263,0.0515741459728426,0.02313232421875,0.0,0.6314990520477295
sub001-ses04-block2-game2_000::b0095,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.0829103033890493,0.3281166038466119,0.0,1.778881075738215,0.0527973198149754,0.04682350158691406,0.0,0.3454298973083496
sub001-ses04-block2-game2_000::b0096,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.0137787307754798,0.5184619388080182,2.9662840366363525,1.7797125998521806,0.02388464172809171,0.010852336883544922,0.06740045547485352,0.31775927543640137
sub001-ses04-block2-game2_000::b0097,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.1080838086546194,0.43199486416088384,0.01461648941040039,1.7821249178809726,0.005186552190292237,0.1931450366973877,0.3093292713165283,0.46466803550720215
sub001-ses04-block2-game2_000::b0098,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.8960858301899317,0.47531208546239534,0.22734475135803223,1.7635115336272102,0.05321960998167141,0.12804460525512695,0.5147960186004639,0.47759246826171875
sub001-ses04-block2-game2_000::b0099,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.0804739928383142,0.37567116641780895,0.0,1.7546624794320944,0.06398659942128562,0.07891392707824707,0.0,1.232358455657959
sub001-ses04-block2-game2_000::b0100,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.9945903285540051,0.34548950219322233,0.019746780395507812,1.7892992007800945,0.005001355272026858,0.07273602485656738,1.2429556846618652,0.08059167861938477
sub001-ses04-block2-game2_000::b0101,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.9207259315681238,0.45402317381168156,0.08642578125,1.77455740800487,0.054468453801508054,0.10141897201538086,0.30211949348449707,0.42871809005737305
