event_id,file,subject,session,block,game,chunk,start_pos,end_pos,pre_pos,commit_pos,length_real_steps,start_global_idx,end_global_idx,commit_global_idx,commit_action,entropy_at_pre,entropy_at_onset,entropy_at_commit,margin_at_pre,margin_at_onset,margin_at_commit,q_gap_at_pre,q_gap_at_onset,q_gap_at_commit,rollout_spread_at_pre,rollout_spread_at_onset,rollout_spread_at_commit,cross2,is_long,bout_class
sub001-ses04-block4-game2_001::b0503,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10512,10513,10511,10514,2,529479,529531,529578,1,0.5068078786492847,0.5561258442940862,0.8609835289273757,0.803335615293928,0.7673499779049543,0.41528731439881866,0.022182464599609375,3.9198877811431885,5.0102643966674805,0.3790111541748047,0.0,1.4154300689697266,26,0,Short
sub001-ses04-block4-game2_001::b0504,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10517,10520,10516,10521,4,529742,529890,529943,1,1.0501823066289013,0.9895846894942887,1.13954384820673,0.4133053185469955,0.4777848486549264,0.006932031112200754,4.488795757293701,4.406158924102783,0.20371007919311523,0.7055816650390625,0.17946386337280273,1.0172762870788574,26,0,Short
sub001-ses04-block4-game2_001::b0505,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10526,10528,10525,10529,3,530210,530304,530352,1,0.9068854858603237,0.9882745759787632,1.001905182619575,0.4697395034547013,0.4199397222547732,0.4534508781029707,0.05131196975708008,4.790465354919434,5.098216533660889,1.514463186264038,1.0799808502197266,1.1229777336120605,26,0,Short
sub001-ses04-block4-game2_001::b0506,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10534,10536,10533,10537,3,530627,530734,530782,1,0.9306584150795814,1.0180386408461684,0.9400610621087705,0.494884285279684,0.45338433732596134,0.41146745938333174,0.35633373260498047,0.0,0.07800149917602539,0.8652462959289551,0.0,0.9605307579040527,26,0,Short
sub001-ses04-block4-game2_001::b0507,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10542,10544,10541,10545,3,531050,531153,531208,1,0.8924620062538067,0.7760333253158657,1.132921306055039,0.5240543328163151,0.5383041792950458,0.25417989823502035,5.23541259765625,0.22706079483032227,4.958224773406982,1.1395621299743652,0.0,0.382688045501709,26,0,Short
sub001-ses04-block4-game2_001::b0508,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10550,10553,10549,10554,4,531479,531641,531691,1,1.1457702171110258,0.8471601716056544,0.9132382642792098,0.31506904937175195,0.5141221491357432,0.4060244713459762,0.2200908660888672,0.0,0.20235347747802734,0.9127483367919922,0.0,0.5208144187927246,26,0,Short
sub001-ses04-block4-game2_001::b0509,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10558,10561,10557,10562,4,531905,532052,532101,1,0.9437828838658728,0.7633449606841626,0.8499441042151137,0.49701283208538816,0.5362737357645896,0.6137672258427838,5.045933723449707,4.70188045501709,4.4760236740112305,1.120671272277832,0.7059445381164551,0.8430070877075195,26,0,Short
sub001-ses04-block4-game2_001::b0510,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10569,10570,10568,10571,2,532471,532524,532574,1,0.26185122541427436,0.39164743200650975,0.9190357556021423,0.9084136427560145,0.8603808504801765,0.5650347017752155,0.2448587417602539,0.38636064529418945,4.545661926269531,0.4352383613586426,0.6886401176452637,0.025930404663085938,26,0,Short
sub001-ses04-block4-game2_001::b0511,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10575,10579,10574,10580,5,532798,533007,533059,1,0.8592168800827545,0.9852287391200114,0.8265785532487623,0.482659283025581,0.4019937457792645,0.6506997012079441,0.21492624282836914,0.31761884689331055,0.0,0.2883486747741699,0.7449064254760742,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0512,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10583,10590,10582,10591,8,533228,533616,533672,2,0.9927368990586272,1.0505227900333565,1.1529888708439688,0.4172204326500783,0.4260852606353594,0.3981814336215913,0.15471887588500977,0.6860814094543457,0.5763521194458008,0.2581186294555664,0.41258955001831055,0.7546019554138184,26,0,Short
sub001-ses04-block4-game2_001::b0513,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10622,10624,10621,10625,3,535328,535433,535485,2,0.7803309514669414,0.7017422427138349,1.2924267417091546,0.4938918043710444,0.551306490516448,0.34654013148525253,5.338310241699219,0.35805702209472656,0.11339569091796875,0.30645275115966797,0.3329939842224121,1.306286334991455,26,0,Short
sub001-ses04-block4-game2_001::b0514,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10638,10639,10637,10640,2,536172,536219,536268,1,0.8343461973921591,0.9223196829384526,1.0604971426333856,0.492150118707413,0.4396453271567644,0.2831620224885657,0.0,0.0,5.2259979248046875,0.0,0.0,1.3542423248291016,26,0,Short
sub001-ses04-block4-game2_001::b0515,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10646,10648,10645,10649,3,536584,536685,536736,1,1.217134707894456,1.093685586104979,1.0522671267363854,0.26383768808221203,0.36453956709082447,0.45080996664668527,5.073409557342529,0.0,0.19581079483032227,1.233780860900879,0.0,1.2704896926879883,26,0,Short
sub001-ses04-block4-game2_001::b0516,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10654,10655,10653,10656,2,537000,537054,537104,2,1.0981500600282181,0.8221622491968226,0.7753973935609637,0.4076274033705604,0.4706910114746614,0.6858522432638503,0.3379402160644531,4.089129447937012,0.0865941047668457,0.9397842884063721,0.06522035598754883,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0517,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10663,10665,10662,10666,3,537475,537573,537619,1,1.0861767290511657,0.329542870229366,0.7840686701761453,0.05268251888311931,0.880111980172077,0.6691071296378197,0.0,0.0,0.011862516403198242,0.0,0.0,0.10708975791931152,26,0,Short
sub001-ses04-block4-game2_001::b0518,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10670,10673,10669,10674,4,537819,537963,538012,1,0.997583289251255,0.9792063618098079,0.8717299150193702,0.3813823195543624,0.38192460443891796,0.6206836370956148,0.03202939033508301,4.130068778991699,0.0,0.2649068832397461,0.41333723068237305,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0519,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10679,10681,10678,10682,3,538271,538376,538425,1,0.8785200001663551,0.9192864214156389,1.1955272145385571,0.5005536529009154,0.6000938163019794,0.4273331106852981,0.1969459056854248,3.856985092163086,0.2704911231994629,0.2666950225830078,0.0,1.6989083290100098,26,0,Short
sub001-ses04-block4-game2_001::b0520,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10686,10687,10685,10688,2,538638,538688,538742,2,1.0765800225034994,0.9404202672420388,0.8159294245227515,0.35533109406404273,0.40143584659673426,0.6498047464536669,4.715965747833252,0.20048189163208008,4.398937225341797,1.021345615386963,1.2436141967773438,0.8874030113220215,26,0,Short
sub001-ses04-block4-game2_001::b0521,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10740,10744,10739,10745,5,541316,541532,541580,3,0.6413367557562148,0.4124320055145013,0.8605609380676386,0.6260567274147318,0.853528370946388,0.5724044993653661,0.1766829490661621,5.475558757781982,0.0,0.0,0.931312084197998,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0522,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10761,10761,10760,10762,1,542394,542394,542449,1,0.5677281245626512,0.6232857318118256,0.872650163862265,0.7672159325882743,0.7213073211871721,0.5876056506924032,0.3166050910949707,0.07127714157104492,0.08864736557006836,0.5042095184326172,0.5374326705932617,0.6543717384338379,26,0,Short
sub001-ses04-block4-game2_001::b0523,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10768,10773,10767,10774,6,542765,543018,543075,2,0.7601027837776582,0.7865749966113481,0.9632338893243444,0.566728366526174,0.5069146363743107,0.37688183854460244,5.60678768157959,0.0,0.11925935745239258,0.6843681335449219,0.0,0.054473876953125,26,0,Short
sub001-ses04-block4-game2_001::b0524,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10812,10824,10811,10825,13,544960,545568,545617,2,0.7267779892276758,0.7410517755946855,0.9036476480367337,0.5515713842985794,0.5475081164964711,0.4713603484709291,5.203433513641357,0.3294706344604492,0.015339851379394531,0.5870084762573242,1.4919919967651367,0.46979284286499023,26,0,Short
sub001-ses04-block4-game2_001::b0525,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10867,10871,10866,10872,5,547662,547854,547902,3,0.8657417960054707,0.7899663133540995,1.0661432190118507,0.5067219913332165,0.4981130376797195,0.16521992994143747,0.4283580780029297,0.0,0.3187985420227051,1.02921724319458,0.0,1.5706300735473633,26,0,Short
sub001-ses04-block4-game2_001::b0526,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10900,10903,10899,10904,4,549311,549461,549513,2,0.44564913861930233,0.6794359613261924,0.9971144712149187,0.8321675398094021,0.7036472837885828,0.49161703633264,3.830843210220337,4.0179853439331055,0.0,0.23746585845947266,0.3727898597717285,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0527,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10949,10951,10948,10952,3,551812,551913,551965,1,0.9316261704168124,0.7757916943825155,1.1793778670597532,0.509229088391193,0.5417787086401233,0.19980602926101443,4.870886325836182,0.0,5.647190093994141,0.7773880958557129,0.0,2.128725051879883,26,0,Short
sub001-ses04-block4-game2_001::b0528,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10956,10957,10955,10958,2,552183,552230,552280,1,0.9813533324490543,0.9329759195132685,1.0173668686398958,0.2325463693816221,0.503012070511474,0.323221207452594,0.36125898361206055,0.7782831192016602,4.476651668548584,1.3945775032043457,0.9223744869232178,0.4417262077331543,26,0,Short
sub001-ses04-block4-game2_001::b0529,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10962,10963,10961,10964,2,552482,552534,552583,1,0.7642698827534342,0.7178104778078027,1.003832727558599,0.5745554392322844,0.628857987574994,0.13124837066255218,0.13833045959472656,0.21683835983276367,0.40372228622436523,0.6094174385070801,0.31678295135498047,0.9894790649414062,26,0,Short
sub001-ses04-block4-game2_001::b0530,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10969,10970,10968,10971,2,552857,552905,552950,1,0.8490373543508603,0.7080802326685399,0.8689148969758221,0.574141081613677,0.6312284069703009,0.3966817809496607,0.19610595703125,4.2847747802734375,4.186898231506348,1.7881250381469727,1.1072893142700195,0.900421142578125,26,0,Short
sub001-ses04-block4-game2_001::b0531,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10983,10985,10982,10986,3,553559,553659,553706,1,1.0675528432246209,0.849428300966619,1.1226013952579907,0.41103582610083,0.5584603707162981,0.2487966494030649,0.24695396423339844,4.550876617431641,0.02334451675415039,0.5027132034301758,1.2371833324432373,0.6776208877563477,26,0,Short
sub001-ses04-block4-game2_001::b0532,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10990,10993,10989,10994,4,553912,554054,554104,1,0.8516401811040695,0.8346620275355832,1.0811418391567496,0.5445603537990442,0.5301521999142855,0.33879752960877324,0.0,4.483883380889893,0.020972728729248047,0.0,0.8255941867828369,1.1029014587402344,26,0,Short
sub001-ses04-block4-game2_001::b0533,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,10998,11001,10997,11002,4,554304,554457,554504,1,0.9250027345885447,0.8759575438779607,1.0475071376645153,0.4169800795928214,0.5019946144690024,0.38982191648798553,0.0,3.638882875442505,3.803727388381958,0.0,0.21946167945861816,0.41573047637939453,26,0,Short
sub001-ses04-block4-game2_001::b0534,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11006,11008,11005,11009,3,554696,554793,554838,1,0.8409259896768528,0.9373316682026591,1.1784975531157864,0.5169596533634214,0.458624990894262,0.24279331456227177,4.252079486846924,0.0,4.214592933654785,0.7362973690032959,0.0,0.4900839328765869,26,0,Short
sub001-ses04-block4-game2_001::b0535,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11014,11015,11013,11016,2,555079,555124,555172,1,0.8983993488692632,0.871304715815785,1.130615215632146,0.5106379720755632,0.5127396401278317,0.25887203442336143,0.0,4.138472557067871,0.1150350570678711,0.0,0.5578110218048096,0.7909731864929199,26,0,Short
sub001-ses04-block4-game2_001::b0536,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11020,11024,11019,11025,5,555370,555564,555612,1,0.8481206028287263,0.8992902654429074,1.186325955794947,0.5388064921843948,0.46868216897662296,0.30069200458612383,3.661428451538086,0.0,3.843648910522461,0.0,0.0,0.30440735816955566,26,0,Short
sub001-ses04-block4-game2_001::b0537,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11028,11037,11027,11038,10,555761,556186,556233,1,0.8618415306054285,0.9573237750901273,0.854689644317261,0.5288493815417226,0.4272578674111158,0.5550923732211448,0.0,0.27062296867370605,3.397815704345703,0.0,0.7649116516113281,0.3399698734283447,26,0,Short
sub001-ses04-block4-game2_001::b0538,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11044,11044,11043,11045,1,556525,556525,556572,3,0.9984520274392676,0.9656380702902327,1.1310335042428175,0.44147170323407925,0.44879706768220184,0.3343737974216125,0.0,3.1467220783233643,3.367358446121216,0.0,0.31719183921813965,0.1786792278289795,26,0,Short
sub001-ses04-block4-game2_001::b0539,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11053,11055,11052,11056,3,556968,557060,557109,1,1.0645621888189822,0.2261698372075832,1.1161596935643503,0.4434837019123316,0.9274513020721977,0.42039766771178677,3.534914255142212,3.4589903354644775,3.60444974899292,0.0,0.3863980770111084,0.6048276424407959,26,0,Short
sub001-ses04-block4-game2_001::b0540,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11068,11069,11067,11070,2,557712,557761,557810,1,0.9847125365640853,1.161195922463981,1.054548688866299,0.42058820418301757,0.3194769550581635,0.4501708059487679,0.10271549224853516,3.3401718139648438,0.07078313827514648,0.31337809562683105,0.23864340782165527,0.4457085132598877,26,0,Short
sub001-ses04-block4-game2_001::b0541,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11076,11077,11075,11078,2,558109,558158,558204,3,1.0800745776299294,0.9562490463485028,1.0521286628359154,0.3975416591943859,0.44127489302925416,0.5004670916805056,0.014868021011352539,3.5739352703094482,0.0,0.45093297958374023,0.6980621814727783,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0542,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11092,11094,11091,11095,3,558883,558981,559030,1,0.9551945555134854,0.833691860456735,1.3698741471180613,0.47828033265679015,0.5109133234956267,0.1695347152969504,0.0,3.273108720779419,0.0,0.0,0.7996826171875,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0543,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11100,11105,11099,11106,6,559277,559524,559569,1,0.9784058822999018,1.0033486465949946,1.2384943010177303,0.43732194754473297,0.39741455325817515,0.3065591921208047,0.028870582580566406,0.0,0.0,0.8959479331970215,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0544,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11109,11119,11108,11120,11,559720,560197,560243,3,1.1548859233395263,0.9612088334282726,1.1948541964508912,0.3403238454551174,0.41345038798590467,0.3803488883450242,2.7594637870788574,0.14942431449890137,0.0,0.0,0.3093068599700928,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0545,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11161,11174,11160,11175,14,562277,562901,562947,3,0.8628853377934863,0.8135297776747192,0.937405221929781,0.5043301495766934,0.5187425639535062,0.5462655973640304,3.7178847789764404,0.0,0.11199259757995605,0.16147541999816895,0.0,0.5147726535797119,26,0,Short
sub001-ses04-block4-game2_001::b0546,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11198,11225,11197,11226,28,564070,565370,565422,3,1.1216552020419783,0.929319798696209,0.8656721220344972,0.42021984269837864,0.44889314711131334,0.6041472370296217,0.06104540824890137,3.118786334991455,0.04847240447998047,0.2623884677886963,0.01711726188659668,0.0,26,1,Long
sub001-ses04-block4-game2_001::b0547,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11240,11293,11239,11294,54,566132,568709,568759,1,1.0025579574379564,0.9837743360704898,0.9719343983441833,0.4758847384528252,0.5690608181980715,0.5258632163763369,0.002130746841430664,3.2810091972351074,0.0,0.33608388900756836,0.177886962890625,0.0,26,1,Long
sub001-ses04-block4-game2_001::b0548,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11303,11318,11302,11319,16,569227,569968,570016,2,0.6609889524381563,0.6572408839773783,1.0929699319579433,0.7068447601101291,0.7093135491249938,0.4462828968044986,0.8319027423858643,0.1276092529296875,3.027050733566284,0.32938575744628906,0.0,0.13257813453674316,26,0,Short
sub001-ses04-block4-game2_001::b0549,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11336,11360,11335,11361,25,570847,572012,572060,3,1.019174678970993,0.9864596566257134,1.0559147598216148,0.34817879052050504,0.25786417242738613,0.46338484581592,0.5878689289093018,0.3372809886932373,0.0,0.8120858669281006,0.45374178886413574,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0550,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11369,11374,11368,11375,6,572450,572685,572732,1,0.45649477386210624,0.4449035794751317,1.0081477879057978,0.8194443340628171,0.8351020614330129,0.46763627562719945,0.038153886795043945,0.3729865550994873,3.0265870094299316,0.0,0.03452563285827637,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0551,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11380,11383,11379,11384,4,572967,573118,573163,1,0.9977426656841837,0.9237649470974283,0.9247720856976406,0.4650458055027128,0.4558236138297159,0.5410922414026241,3.3444736003875732,3.2398438453674316,3.275362491607666,0.46750807762145996,0.7381296157836914,0.3764021396636963,26,0,Short
sub001-ses04-block4-game2_001::b0552,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11388,11395,11387,11396,8,573353,573693,573737,1,1.0345657237770423,1.0447462554874194,1.2121038533585506,0.37945131891968364,0.4086548872278602,0.3766893428065699,0.8972939252853394,0.07750201225280762,0.0,0.24010229110717773,0.5935609340667725,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0553,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11402,11407,11401,11408,6,574026,574258,574307,3,0.9957574836783183,0.9745933297611983,1.1375887945583545,0.3884699566196431,0.4202103395756005,0.37224556984875035,0.37456178665161133,0.13198256492614746,0.0,0.17200469970703125,0.2821774482727051,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0554,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11414,11417,11413,11418,4,574597,574741,574788,1,0.6282101798099335,0.46559436056574066,1.0898477210494275,0.6919646801505804,0.7990407908008876,0.40049316916599786,0.0,3.458399772644043,0.0,0.0,0.3282172679901123,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0555,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11429,11430,11428,11431,2,575316,575363,575412,1,1.0891212269568478,1.1667738505403584,1.2373256638252401,0.34880576324161855,0.15671235921546067,0.3126146723300756,0.14257168769836426,0.07312679290771484,2.910891056060791,0.20957708358764648,0.07708072662353516,0.07793426513671875,26,0,Short
sub001-ses04-block4-game2_001::b0556,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11437,11438,11436,11439,2,575706,575756,575806,1,0.9948271174619426,1.0959946215854468,1.1173302120800952,0.41994420177260516,0.3383936912120785,0.44079383322498805,0.0,0.0,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0557,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11445,11446,11444,11447,2,576100,576150,576197,1,1.0809351151263207,0.9328864462897732,1.2158400791488697,0.37728195696109934,0.4580488643632144,0.3346271355594866,3.381209135055542,3.667334794998169,0.9145486354827881,0.24500489234924316,1.275787115097046,1.4462800025939941,26,0,Short
sub001-ses04-block4-game2_001::b0558,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11453,11455,11452,11456,3,576498,576596,576645,1,0.9422294628001594,1.2028083090846993,1.244738165658231,0.4477494942573193,0.2673515893776658,0.3305335179909685,3.1491646766662598,0.0,0.14651799201965332,0.2794463634490967,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0559,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11460,11462,11459,11463,3,576835,576927,576979,1,1.2080638032155855,1.0374690504404307,1.1460690720202553,0.294867665548625,0.36765929116510454,0.39832497456630445,0.0,0.0,2.8816916942596436,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0560,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11468,11470,11467,11471,3,577232,577329,577384,1,1.090291008400196,0.9795282956258422,1.3816652739881705,0.35990208629390363,0.4127043529710853,0.029711113738488615,0.6852915287017822,0.0,3.2321507930755615,0.13669919967651367,0.0,0.6575822830200195,26,0,Short
sub001-ses04-block4-game2_001::b0561,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11476,11478,11475,11479,3,577632,577728,577777,1,1.192718923676146,1.131661251577271,1.2336808460312318,0.27301802010268833,0.34265513143540893,0.0910711945039307,2.781169891357422,0.0,0.0,0.011546134948730469,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0562,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11484,11495,11483,11496,12,578012,578543,578590,3,1.2866682175251754,1.0184096629039638,1.3289974736225665,0.17395903196044493,0.39763039801376554,0.2231752300505795,0.4477672576904297,0.0,0.732898473739624,0.16331171989440918,0.0,0.8861956596374512,26,0,Short
sub001-ses04-block4-game2_001::b0563,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11507,11527,11506,11528,21,579117,580081,580129,1,0.5707998813572034,0.5239094806200763,1.0678089633543895,0.7309312176217031,0.7372545630012745,0.4799769797978359,0.17667317390441895,0.0,2.91670823097229,0.0,0.0,0.05118441581726074,26,0,Short
sub001-ses04-block4-game2_001::b0564,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11532,11532,11531,11533,1,580323,580323,580375,3,1.1221350718818859,1.0987561908051457,1.1707686673105537,0.3340043042960962,0.3336642306353092,0.359219250032773,0.039336204528808594,0.1049642562866211,0.05561327934265137,0.0,0.46482300758361816,0.3139772415161133,26,0,Short
sub001-ses04-block4-game2_001::b0565,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11539,11544,11538,11545,6,580672,580917,580963,1,0.5224384743791468,0.6141683055340621,1.1804343615061779,0.7695738301803589,0.6917462561110033,0.44452623041521727,2.4037771224975586,2.990825891494751,0.0,0.0,0.009150266647338867,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0566,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11551,11554,11550,11555,4,581254,581403,581450,1,1.1570397366053151,1.2293385741010825,1.0778554767056907,0.2968435173819072,0.2645644228501608,0.35843793651837147,0.0,0.0,3.2255287170410156,0.0,0.0,0.1923980712890625,26,0,Short
sub001-ses04-block4-game2_001::b0567,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11561,11562,11560,11563,2,581747,581791,581840,1,1.0703601793214141,1.008324886128922,1.3614854583630236,0.3978591858100873,0.4198375934552072,0.17284413674840615,0.13807344436645508,0.11947917938232422,0.28661203384399414,0.5814902782440186,0.3083922863006592,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0568,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11577,11578,11576,11579,2,582507,582551,582601,1,1.0724900533830963,1.2885278124089938,1.3920442081516293,0.4835651349264626,0.23513546022191467,0.23166182835253551,1.4081608057022095,0.0,2.2477927207946777,0.032113075256347656,0.0,0.455657958984375,26,0,Short
sub001-ses04-block4-game2_001::b0569,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11585,11592,11584,11593,8,582884,583222,583271,3,1.1000678274782751,1.179286093906385,1.2497824827979525,0.40113354829557624,0.3767085296274211,0.3511188986768962,0.0,0.20092988014221191,0.4748610258102417,0.0,0.05750393867492676,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0570,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11611,11614,11610,11615,4,584155,584300,584350,2,0.7110970965806749,1.032753754912963,1.295670484976578,0.6843838921278843,0.2974323822902562,0.3192642278900005,2.4425008296966553,0.0,2.0012099742889404,0.406099796295166,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0571,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11654,11656,11653,11657,3,586254,586346,586391,3,1.127450541489938,1.266627422743911,1.1595062946785315,0.4369049997922013,0.3872959808031414,0.41467559043118674,1.6765258312225342,1.51002037525177,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0572,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11694,11714,11693,11715,21,588258,589260,589312,2,0.687024430722805,0.6462486131546956,1.1313501956583862,0.6878774543097076,0.7228433340726479,0.43975590154185856,0.07917618751525879,0.0,0.07760286331176758,0.0,0.0,0.3477780818939209,26,0,Short
sub001-ses04-block4-game2_001::b0573,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11794,11825,11793,11826,32,593164,594673,594726,3,0.9006149371482278,0.9177184670968632,1.2059925811676844,0.46403551551015576,0.5778087307437104,0.41734341169780825,2.2839417457580566,0.12506794929504395,0.1195976734161377,0.426080584526062,0.6496517658233643,0.004923343658447266,26,1,Long
sub001-ses04-block4-game2_001::b0574,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11868,11878,11867,11879,11,596815,597307,597357,1,0.8771249112480768,0.6199121731347198,1.0454597570840316,0.3746838178174556,0.7379531285228565,0.5191903159514653,0.14445137977600098,0.24718832969665527,0.0,1.2735605239868164,0.7035226821899414,0.0,26,0,Short
