event_id,file,pre_pos,onset_pos,commit_pos,length_real_steps,entropy_actor_pre,entropy_actor_onset,entropy_actor_commit,entropy_actor_delta,entropy_actor_delta_commit_pre,entropy_actor_delta_commit_onset,margin_actor_pre,margin_actor_onset,margin_actor_commit,margin_actor_delta,margin_actor_delta_commit_pre,margin_actor_delta_commit_onset,q_gap_pre,q_gap_onset,q_gap_commit,q_gap_delta,q_gap_delta_commit_pre,q_gap_delta_commit_onset,entropy_actor_prev_s2_pre,entropy_actor_prev_s2_onset,entropy_actor_prev_s2_commit,entropy_actor_prev_s2_delta,entropy_actor_prev_s2_delta_commit_pre,entropy_actor_prev_s2_delta_commit_onset,margin_actor_prev_s2_pre,margin_actor_prev_s2_onset,margin_actor_prev_s2_commit,margin_actor_prev_s2_delta,margin_actor_prev_s2_delta_commit_pre,margin_actor_prev_s2_delta_commit_onset,q_gap_prev_s2_pre,q_gap_prev_s2_onset,q_gap_prev_s2_commit,q_gap_prev_s2_delta,q_gap_prev_s2_delta_commit_pre,q_gap_prev_s2_delta_commit_onset,rollout_spread_pre,rollout_spread_onset,rollout_spread_commit,rollout_spread_delta,rollout_spread_delta_commit_pre,rollout_spread_delta_commit_onset,rollout_spread_prev_s2_pre,rollout_spread_prev_s2_onset,rollout_spread_prev_s2_commit,rollout_spread_prev_s2_delta,rollout_spread_prev_s2_delta_commit_pre,rollout_spread_prev_s2_delta_commit_onset
sub001-ses04-block2-game2_002::b0164,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3567,3568,3608,40,1.174847162206977,1.2355182871714168,0.8714839726547896,-0.30336318955218733,-0.30336318955218733,-0.36403431451662716,0.4522004543024316,0.4110570465210299,0.6283214157273069,0.17612096142487532,0.17612096142487532,0.217264369206277,1.5170490741729736,0.0,1.2345038652420044,-0.28254520893096924,-0.28254520893096924,1.2345038652420044,1.690578190099282,1.7242526412700527,1.7322784105632547,0.041700220463972704,0.041700220463972704,0.008025769293201979,0.040165924549550786,0.09000762804443044,0.09338168547026113,0.05321576092071034,0.05321576092071034,0.00337405742583069,0.11855173110961914,0.14176511764526367,0.0030126571655273438,-0.1155390739440918,-0.1155390739440918,-0.13875246047973633,0.15215694904327393,0.0,0.8527318239212036,0.7005748748779297,0.7005748748779297,0.8527318239212036,0.6315237283706665,0.7783799171447754,1.1090677976608276,0.47754406929016113,0.47754406929016113,0.33068788051605225
sub001-ses04-block2-game2_002::b0165,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3643,3644,3663,19,0.6785750982108193,0.5438759315262434,1.2236721847129508,0.5450970865021315,0.5450970865021315,0.6797962531867074,0.7033185016154574,0.7784311311822516,0.4526364504234577,-0.2506820511919997,-0.2506820511919997,-0.3257946807587939,0.8739863038063049,0.0,0.0,-0.8739863038063049,-0.8739863038063049,0.0,1.7242716851149757,1.7288725607107214,1.7250477685796861,0.0007760834647103643,0.0007760834647103643,-0.0038247921310352595,0.052953520620243,0.0638989208646388,0.015729150188037583,-0.03722437043220542,-0.03722437043220542,-0.04816977067660122,0.06777632236480713,0.012715578079223633,0.47377681732177734,0.4060004949569702,0.4060004949569702,0.4610612392425537,0.0,0.0,0.0,0.0,0.0,0.0,0.6884387731552124,0.22558796405792236,1.4239044785499573,0.7354657053947449,0.7354657053947449,1.198316514492035
sub001-ses04-block2-game2_002::b0166,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3671,3672,3729,57,1.1791819375222183,1.2441990875975506,0.5336808205939245,-0.6455011169282938,-0.6455011169282938,-0.7105182670036261,0.4248314837731566,0.35866776509042453,0.828026974221149,0.4031954904479924,0.4031954904479924,0.4693592091307245,0.01891458034515381,0.812978208065033,0.1678464412689209,0.1489318609237671,0.1489318609237671,-0.6451317667961121,1.7577802668795777,1.6897095253809853,1.7793741974102413,0.021593930530663608,0.021593930530663608,0.08966467202925599,0.04506824124086062,0.0314786209875173,0.007969649655630212,-0.037098591585230406,-0.037098591585230406,-0.02350897133188709,0.15836894512176514,0.18077147006988525,0.020032644271850586,-0.13833630084991455,-0.13833630084991455,-0.16073882579803467,0.1419283151626587,0.0,0.353468656539917,0.2115403413772583,0.2115403413772583,0.353468656539917,0.6574118137359619,1.4534286856651306,0.1146230697631836,-0.5427887439727783,-0.5427887439727783,-1.338805615901947
sub001-ses04-block2-game2_002::b0167,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3756,3757,3785,28,0.39698284059333844,0.46663189970520197,0.6415222255763258,0.24453938498298733,0.24453938498298733,0.1748903258711238,0.842224125468251,0.8048250353806188,0.7678076114647645,-0.07441651400348648,-0.07441651400348648,-0.037017423915854275,0.05575251579284668,0.0,0.00971674919128418,-0.0460357666015625,-0.0460357666015625,0.00971674919128418,1.7526256143271848,1.7895063735490175,1.7527691219954356,0.0001435076682507752,0.0001435076682507752,-0.036737251553581984,0.03101039260321517,0.010845678767349931,0.028653176180597234,-0.002357216422617936,-0.002357216422617936,0.017807497413247303,0.027731657028198242,0.027749061584472656,0.0067560672760009766,-0.020975589752197266,-0.020975589752197266,-0.02099299430847168,0.293851375579834,0.0,0.07341623306274414,-0.22043514251708984,-0.22043514251708984,0.07341623306274414,0.23138809204101562,0.3191215991973877,0.14008712768554688,-0.09130096435546875,-0.09130096435546875,-0.17903447151184082
sub001-ses04-block2-game2_002::b0168,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3796,3797,3858,61,0.9785911689883438,0.9890963301733806,0.6055723405411196,-0.3730188284472241,-0.3730188284472241,-0.383523989632261,0.18790356471052183,0.10171336778450801,0.7745057661207021,0.5866022014101803,0.5866022014101803,0.6727923983361941,2.982194662094116,0.016779422760009766,0.10690021514892578,-2.8752944469451904,-2.8752944469451904,0.09012079238891602,1.7859113218444573,1.727023145823858,1.7566248928474586,-0.029286428996998737,-0.029286428996998737,0.029601747023600522,0.038175638389162686,0.04779045923053096,0.042823933048868806,0.00464829465970612,0.00464829465970612,-0.004966526181662156,0.08267927169799805,0.03131818771362305,0.06251716613769531,-0.020162105560302734,-0.020162105560302734,0.031198978424072266,0.129502534866333,0.0,0.0,-0.129502534866333,-0.129502534866333,0.0,0.09871435165405273,0.28333139419555664,0.0,-0.09871435165405273,-0.09871435165405273,-0.28333139419555664
sub001-ses04-block2-game2_002::b0169,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3870,3871,3890,19,1.3589793551453448,1.3701875716820082,0.7112383775208505,-0.6477409776244943,-0.6477409776244943,-0.6589491941611577,0.14721210739669718,0.14376143352574539,0.7247974628627702,0.577585355466073,0.577585355466073,0.5810360293370249,3.5318870544433594,0.06347417831420898,3.3509323596954346,-0.1809546947479248,-0.1809546947479248,3.2874581813812256,1.7327081222679628,1.6757018151777276,1.7633452864027848,0.03063716413482198,0.03063716413482198,0.08764347122505711,0.0923934174851655,0.07429914903821844,0.000676746956069757,-0.09171667052909574,-0.09171667052909574,-0.07362240208214868,0.06237459182739258,0.034162282943725586,0.09577631950378418,0.0334017276763916,0.0334017276763916,0.061614036560058594,0.06327581405639648,0.0,0.0,-0.06327581405639648,-0.06327581405639648,0.0,0.439070463180542,0.14806437492370605,0.10894656181335449,-0.3301239013671875,-0.3301239013671875,-0.03911781311035156
sub001-ses04-block2-game2_002::b0170,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3920,3921,3923,2,1.0991190337526056,1.1146302547597684,0.8153984178019567,-0.2837206159506489,-0.2837206159506489,-0.29923183695781175,0.49004329085284193,0.4703266287825101,0.6650578959063292,0.17501460505348732,0.17501460505348732,0.19473126712381916,0.0012743473052978516,0.0,0.0,-0.0012743473052978516,-0.0012743473052978516,0.0,1.782603547886843,1.7832664059686825,1.756489474991929,-0.026114072894913853,-0.026114072894913853,-0.026776930976753377,0.04930320554384321,0.04717432876072572,0.029713974876559607,-0.019589230667283603,-0.019589230667283603,-0.017460353884166113,0.27355432510375977,0.013479232788085938,0.1087636947631836,-0.16479063034057617,-0.16479063034057617,0.09528446197509766,0.01063227653503418,0.0,0.0,-0.01063227653503418,-0.01063227653503418,0.0,0.793128490447998,0.22055292129516602,0.3300764560699463,-0.46305203437805176,-0.46305203437805176,0.10952353477478027
sub001-ses04-block2-game2_002::b0171,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3927,3928,3931,3,0.9137304259298801,1.0164019845565266,0.8085149585066862,-0.10521546742319388,-0.10521546742319388,-0.20788702604984044,0.4366666848169677,0.3448838713091182,0.6477259571628404,0.21105927234587274,0.21105927234587274,0.30284208585372224,3.5611603260040283,3.473452091217041,0.0,-3.5611603260040283,-3.5611603260040283,-3.473452091217041,1.7488778850301925,1.7595932859816994,1.7449455926472004,-0.003932292382992086,-0.003932292382992086,-0.014647693334499001,0.03822915189815121,0.05791813719371633,0.044922309382457476,0.006693157484306267,0.006693157484306267,-0.012995827811258853,0.015265226364135742,0.025954723358154297,0.056097984313964844,0.0408327579498291,0.0408327579498291,0.030143260955810547,0.01905202865600586,0.0455937385559082,0.0,-0.01905202865600586,-0.01905202865600586,-0.0455937385559082,0.2946665287017822,0.19118571281433105,0.45845961570739746,0.16379308700561523,0.16379308700561523,0.2672739028930664
sub001-ses04-block2-game2_002::b0172,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3936,3937,3940,3,0.9510116923445432,1.0082461066325736,0.8763803178150403,-0.07463137452950286,-0.07463137452950286,-0.1318657888175333,0.4158061285115537,0.3461917186886218,0.601731503482125,0.18592537497057132,0.18592537497057132,0.2555397847935032,3.412043571472168,0.0,3.532383441925049,0.12033987045288086,0.12033987045288086,3.532383441925049,1.7553632199706892,1.7836895057570872,1.7466167680437417,-0.008746451926947563,-0.008746451926947563,-0.037072737713345516,0.03495644291121999,0.017630765745732718,0.012769212212003056,-0.022187230699216937,-0.022187230699216937,-0.004861553533729662,0.4010756015777588,0.15975332260131836,0.11239266395568848,-0.2886829376220703,-0.2886829376220703,-0.04736065864562988,0.0,0.0,0.0,0.0,0.0,0.0,1.0769777297973633,0.5165331363677979,0.20724749565124512,-0.8697302341461182,-0.8697302341461182,-0.30928564071655273
sub001-ses04-block2-game2_002::b0173,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3944,3945,3949,4,0.9435364725152438,0.9727209295665482,0.813586241517006,-0.12995023099823777,-0.12995023099823777,-0.15913468804954223,0.41951143820010395,0.3923616469486866,0.6383967566120533,0.21888531841194936,0.21888531841194936,0.24603510966336672,0.036020755767822266,3.6401782035827637,0.024489879608154297,-0.011530876159667969,-0.011530876159667969,-3.6156883239746094,1.788099101973383,1.6755175255246406,1.7485092459311418,-0.03958985604224119,-0.03958985604224119,0.07299172040650115,0.024770741647706568,0.04354090414017703,0.002369523059780193,-0.022401218587926375,-0.022401218587926375,-0.041171381080396835,0.04784107208251953,0.039226531982421875,0.12323570251464844,0.0753946304321289,0.0753946304321289,0.08400917053222656,0.1374955177307129,0.1574094295501709,0.13437819480895996,-0.0031173229217529297,-0.0031173229217529297,-0.023031234741210938,0.23226571083068848,0.32724952697753906,0.26883506774902344,0.03656935691833496,0.03656935691833496,-0.058414459228515625
sub001-ses04-block2-game2_002::b0174,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3978,3979,3992,13,0.6684121386636778,0.711740498504434,0.662441835905647,-0.005970302758030788,-0.005970302758030788,-0.04929866259878701,0.6455324406261385,0.5134849403807251,0.7397261259019853,0.09419368527584682,0.09419368527584682,0.22624118552126016,4.0259175300598145,0.0,4.385640621185303,0.3597230911254883,0.3597230911254883,4.385640621185303,1.7258235471973364,1.7233230736816296,1.6992225108250996,-0.026601036372236875,-0.026601036372236875,-0.02410056285653006,0.042022766938138084,0.09642542053689282,0.04641762918700937,0.004394862248871284,0.004394862248871284,-0.05000779134988345,0.45642995834350586,0.0078582763671875,0.11171483993530273,-0.3447151184082031,-0.3447151184082031,0.10385656356811523,0.7508838176727295,0.0,0.7028162479400635,-0.048067569732666016,-0.048067569732666016,0.7028162479400635,1.1208100318908691,0.5205397605895996,0.5308780670166016,-0.5899319648742676,-0.5899319648742676,0.010338306427001953
sub001-ses04-block2-game2_002::b0175,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,3996,3997,3999,2,0.8278365198605013,0.9447613009303388,0.7410686833345712,-0.08676783652593012,-0.08676783652593012,-0.20369261759576762,0.494313319141243,0.41026156022460336,0.6803197093737259,0.1860063902324829,0.1860063902324829,0.2700581491491225,0.17526531219482422,0.14485406875610352,0.0,-0.17526531219482422,-0.17526531219482422,-0.14485406875610352,1.7774026183348481,1.676684111619023,1.7493977558987714,-0.028004862436076694,-0.028004862436076694,0.07271364427974847,0.054675678641714354,0.002576774917069924,0.002247237076930031,-0.05242844156478432,-0.05242844156478432,-0.00032953784013989296,0.12405967712402344,0.06426143646240234,0.30753040313720703,0.1834707260131836,0.1834707260131836,0.2432689666748047,0.9913144111633301,0.10504436492919922,0.0,-0.9913144111633301,-0.9913144111633301,-0.10504436492919922,0.6639242172241211,0.9095544815063477,0.8476605415344238,0.18373632431030273,0.18373632431030273,-0.06189393997192383
sub001-ses04-block2-game2_002::b0176,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4004,4005,4007,2,0.7498182170625194,0.8018171504642588,0.8065071569550735,0.05668893989255408,0.05668893989255408,0.0046900064908146355,0.54125286571613,0.5403027449668134,0.5902630889038122,0.04901022318768222,0.04901022318768222,0.049960343936998775,4.921344757080078,4.069228649139404,0.32772302627563477,-4.593621730804443,-4.593621730804443,-3.7415056228637695,1.767542489182655,1.6825579208724082,1.740652550271552,-0.02688993891110303,-0.02688993891110303,0.05809462939914378,0.011604096725600782,0.008104130549022204,0.05176819929846874,0.040164102572867955,0.040164102572867955,0.04366406874944653,0.16091108322143555,0.025676727294921875,0.054520606994628906,-0.10639047622680664,-0.10639047622680664,0.02884387969970703,1.1781973838806152,0.0,1.0923347473144531,-0.08586263656616211,-0.08586263656616211,1.0923347473144531,0.41570091247558594,0.9043707847595215,1.2721014022827148,0.8564004898071289,0.8564004898071289,0.36773061752319336
