subject,game,game_name,day,bout_length
sub_4,2,SpaceInvaders,2,54
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,43
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,14
sub_4,2,SpaceInvaders,2,39
sub_4,2,SpaceInvaders,2,66
sub_4,2,SpaceInvaders,2,48
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,21
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,33
sub_4,2,SpaceInvaders,2,21
sub_4,2,SpaceInvaders,2,14
sub_4,2,SpaceInvaders,2,32
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,13
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,61
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,51
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,24
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,29
sub_4,2,SpaceInvaders,2,28
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,17
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,27
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,17
sub_4,2,SpaceInvaders,2,11
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,37
sub_4,2,SpaceInvaders,2,37
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,9
sub_4,2,SpaceInvaders,2,17
sub_4,2,SpaceInvaders,2,18
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,9
sub_4,2,SpaceInvaders,2,30
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,13
sub_4,2,SpaceInvaders,2,58
sub_4,2,SpaceInvaders,2,95
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,9
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,61
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,15
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,37
sub_4,2,SpaceInvaders,2,27
sub_4,2,SpaceInvaders,2,18
sub_4,2,SpaceInvaders,2,15
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,33
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,63
sub_4,2,SpaceInvaders,2,13
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,18
sub_4,2,SpaceInvaders,2,23
sub_4,2,SpaceInvaders,2,53
sub_4,2,SpaceInvaders,2,22
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,66
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,11
sub_4,2,SpaceInvaders,2,51
sub_4,2,SpaceInvaders,2,17
sub_4,2,SpaceInvaders,2,11
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,107
sub_4,2,SpaceInvaders,2,28
sub_4,2,SpaceInvaders,2,9
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,17
sub_4,2,SpaceInvaders,2,41
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,11
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,14
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,40
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,44
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,43
sub_4,2,SpaceInvaders,2,18
sub_4,2,SpaceInvaders,2,17
sub_4,2,SpaceInvaders,2,25
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,20
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,22
sub_4,2,SpaceInvaders,2,16
sub_4,2,SpaceInvaders,2,66
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,11
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,46
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,15
sub_4,2,SpaceInvaders,2,92
sub_4,2,SpaceInvaders,2,10
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,20
sub_4,2,SpaceInvaders,2,36
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,13
sub_4,2,SpaceInvaders,2,16
sub_4,2,SpaceInvaders,2,28
sub_4,2,SpaceInvaders,2,46
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,62
sub_4,2,SpaceInvaders,2,28
sub_4,2,SpaceInvaders,2,58
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,19
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,16
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,15
sub_4,2,SpaceInvaders,2,25
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,22
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,9
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,7
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,28
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,22
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,13
sub_4,2,SpaceInvaders,2,49
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,21
sub_4,2,SpaceInvaders,2,5
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,60
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,6
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,15
sub_4,2,SpaceInvaders,2,12
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,76
sub_4,2,SpaceInvaders,2,26
sub_4,2,SpaceInvaders,2,8
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,54
sub_4,2,SpaceInvaders,2,17
sub_4,2,SpaceInvaders,2,15
sub_4,2,SpaceInvaders,2,18
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,4
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,3
sub_4,2,SpaceInvaders,2,1
sub_4,2,SpaceInvaders,2,2
sub_4,2,SpaceInvaders,2,2
